0,309,285,0
1,309,180,0
2,314,234,0
3,313,238,0
4,311,300,0
5,310,629,0
6,311,459,0
7,313,455,0
8,315,583,0
9,315,626,0
10,316,761,0
11,316,776,0
12,314,905,0
13,314,903,0
14,314,952,0
15,315,830,0
16,315,861,0
17,317,821,0
18,318,829,0
19,317,683,0
20,316,587,0
21,314,767,0
22,313,783,0
23,311,810,0
24,310,798,0
25,308,457,0
26,16687,61,0
27,0,0,8035
28,0,0,8035
29,0,0,8035
30,0,0,8003
31,0,0,8035
32,0,0,8035
33,16936,42,0
34,0,0,8003
35,545,108,0
36,552,211,0
37,555,320,0
38,555,244,0
39,557,151,0
40,563,58,0
41,0,0,8035
42,0,0,8035
43,16917,16,0
44,0,0,8025
45,539,194,0
46,547,370,0
47,553,255,0
48,562,201,0
49,0,0,8002
50,2679,47,0
51,2723,44,0
52,2795,9,0
53,0,0,8035
54,1876,7,0
55,0,0,8035
56,2732,13,0
57,2989,31,0
58,0,0,8035
59,0,0,8035
60,0,0,8035
61,0,0,8003
62,537,257,0
63,532,260,0
64,528,215,0
65,0,0,8002
66,2640,58,0
67,2648,42,0
68,2711,38,0
69,2796,35,0
70,2875,29,0
71,2963,23,0
72,3075,21,0
73,0,0,8035
74,0,0,8021
75,822,24,0
76,807,127,0
77,797,153,0
78,814,138,0
79,3446,9,0
80,3309,16,0
81,3270,30,0
82,3268,27,0
83,0,0,8035
84,1350,84,0
85,1361,110,0
86,1328,16,0
87,0,0,8035
88,0,0,8035
89,0,0,8035
90,0,0,8003
91,0,0,8035
92,0,0,8035
93,1151,13,0
94,0,0,8003
95,1332,85,0
96,1327,73,0
97,1345,15,0
98,1353,19,0
99,1401,57,0
100,1597,6,0
101,0,0,8035
102,0,0,8035
103,892,211,0
104,0,0,8003
105,895,87,0
106,898,62,0
107,0,0,8035
108,758,391,0
109,759,303,0
110,0,0,8035
111,0,0,8035
112,0,0,8035
113,0,0,8003
114,380,411,0
115,377,699,0
116,379,702,0
117,380,704,0
118,0,0,8035
119,987,6,0
120,983,67,0
121,991,14,0
122,0,14,8021
123,0,0,8035
124,979,39,0
125,0,0,8035
126,1009,144,0
127,0,0,8025
128,1035,216,0
129,1047,219,0
130,1041,169,0
131,1005,221,0
132,1006,222,0
133,983,207,0
134,960,239,0
135,940,246,0
136,919,237,0
137,901,275,0
138,884,283,0
139,867,265,0
140,851,300,0
141,836,304,0
142,822,313,0
143,808,344,0
144,795,329,0
145,784,353,0
146,772,384,0
147,761,346,0
148,761,123,0
149,726,94,0
150,730,407,0
151,721,442,0
152,713,416,0
153,705,436,0
154,696,453,0
155,689,424,0
156,681,451,0
157,675,467,0
158,667,457,0
159,662,465,0
160,149,782,0
161,0,0,8002
162,645,509,0
163,0,0,8003
164,635,461,0
165,630,559,0
166,628,475,0
167,607,111,0
168,16990,70,0
169,0,0,8035
170,0,0,8035
171,0,0,8035
172,0,0,8035
173,0,0,8003
174,0,0,8035
175,608,111,0
176,604,267,0
177,590,396,0
178,591,627,0
179,589,688,0
180,587,649,0
181,586,651,0
182,0,0,8002
